date,sales,state,week_of_year,month,quarter,year,day_of_week,is_holiday,lag_1w,lag_2w,lag_4w,roll_mean_4w,roll_std_4w,roll_mean_8w,roll_std_8w
2022-02-06,24421533.9,South Dakota,5,2,1,2022,6,0,24745497.4,24097439.3,27760748.8,25441284.200000003,1607094.777218202,24785347.4,12076071.382677475
2022-02-13,52780711.3,South Dakota,6,2,1,2022,6,0,24421533.9,24745497.4,25161451.3,24606480.475,454843.00422870764,22260559.875,9075473.86811441
2022-02-20,24813223.9,South Dakota,7,2,1,2022,6,0,52780711.3,24421533.9,24097439.3,31511295.475,14182078.546559704,25529609.7875,14159592.74662512
2022-02-27,24932950.6,South Dakota,8,2,1,2022,6,0,24813223.9,52780711.3,24745497.4,31690241.625,14061352.095302513,25472575.737499997,14161708.905669872
2022-03-06,27394215.0,South Dakota,9,3,1,2022,6,0,24932950.6,24813223.9,24421533.9,31737104.925,14030770.865191646,28589194.5625,9838775.847824184
2022-03-13,60286076.7,South Dakota,10,3,1,2022,6,0,27394215.0,24932950.6,52780711.3,32480275.200000003,13585795.259054031,28543377.8375,9844036.85835941
2022-03-20,27033560.7,South Dakota,11,3,1,2022,6,0,60286076.7,27394215.0,24813223.9,34356616.550000004,17327182.519797664,32933956.0125,14737122.814585293
2022-03-27,26345508.9,South Dakota,12,3,1,2022,6,0,27033560.7,60286076.7,24932950.6,34911700.75,16951028.40593978,33300971.1875,14520589.116783846
2022-04-03,0.0,South Dakota,13,4,2,2022,6,0,26345508.9,27033560.7,27394215.0,35264840.325,16686496.03795525,33500972.625,14396402.712351687
2022-04-10,30379793.9,South Dakota,14,4,2,2022,6,0,0.0,26345508.9,60286076.7,28416286.575000003,24693919.064881444,30448280.8875,18578491.48843058
2022-04-17,53651335.30000001,South Dakota,15,4,2,2022,6,0,30379793.9,0.0,27033560.7,20939715.875000004,14070587.727882715,27648166.2125,16277348.532296173
2022-04-24,26202165.7,South Dakota,16,4,2,2022,6,0,53651335.30000001,30379793.9,26345508.9,27594159.525000006,21982818.567500163,31252930.137500003,18588928.531832263
2022-05-01,0.0,South Dakota,17,5,2,2022,6,0,26202165.7,53651335.30000001,0.0,27558323.72500001,21985649.244618397,31411582.025,18532614.357275315
2022-05-08,31133691.1,South Dakota,18,5,2,2022,6,0,0.0,26202165.7,30379793.9,27558323.72500001,21985649.244618397,27987305.15,21649636.86589183
2022-05-15,29779175.8,South Dakota,19,5,2,2022,6,0,31133691.1,0.0,53651335.30000001,27746798.025000006,22021101.8933577,24343256.950000003,17490421.205459695
2022-05-22,29490106.5,South Dakota,20,5,2,2022,6,0,29779175.8,31133691.1,26202165.7,21778758.150000006,14667450.289479017,24686458.8375,17577473.476838037
2022-05-29,30564534.2,South Dakota,21,5,2,2022,6,0,29490106.5,29779175.8,0.0,22600743.35,15084186.137901608,25079533.5375,17654863.914189816
2022-06-05,50320964.7,South Dakota,22,6,2,2022,6,0,30564534.2,29490106.5,31133691.1,30241876.900000002,748039.9594546121,28900100.312500004,14472574.678390352
2022-06-12,26862346.2,South Dakota,23,6,2,2022,6,0,50320964.7,30564534.2,29779175.8,35038695.300000004,10198288.395694913,31392746.6625,16358246.396309156
2022-06-19,32696955.2,South Dakota,24,6,2,2022,6,1,26862346.2,50320964.7,29490106.5,34309487.9,10787004.899579061,28044123.025,13672282.149499796
2022-06-26,32599629.0,South Dakota,25,6,2,2022,6,0,32696955.2,26862346.2,30564534.2,35111200.075,10422432.203255286,28855971.712500002,13739943.586696137
2022-07-03,0.0,South Dakota,26,7,3,2022,6,0,32599629.0,32696955.2,50320964.7,35619973.775000006,10173195.09084206,32930925.337500002,7270372.739566218
2022-07-10,33116872.0,South Dakota,27,7,3,2022,6,0,0.0,32599629.0,26862346.2,23039732.6,15600162.611749608,29039213.95,13784363.247101884
2022-07-17,32895934.2,South Dakota,28,7,3,2022,6,0,33116872.0,0.0,32696955.2,24603364.050000004,16403778.132344006,29456425.975,13860261.363950897
2022-07-24,32576161.6,South Dakota,29,7,3,2022,6,0,32895934.2,33116872.0,32599629.0,24653108.800000004,16436771.934438188,29882154.4375,13913647.15563735
2022-07-31,32311519.3,South Dakota,30,7,3,2022,6,0,32576161.6,32895934.2,0.0,24647241.950000003,16432993.83939791,30133607.862499997,13945881.327744894
2022-08-07,28122314.4,South Dakota,31,8,3,2022,6,0,32311519.3,32576161.6,33116872.0,32725121.775000006,353977.9957310095,27882427.1875,11452290.156158367
2022-08-14,35828334.9,South Dakota,32,8,3,2022,6,0,28122314.4,32311519.3,32895934.2,31476482.375000004,2248841.727943702,28039923.212500002,11444918.95631562
2022-08-21,30899092.4,South Dakota,33,8,3,2022,6,0,35828334.9,28122314.4,32576161.6,32209582.550000004,3159425.0954635963,28431345.674999997,11678116.939354198
2022-08-28,30005658.7,South Dakota,34,8,3,2022,6,0,30899092.4,35828334.9,32311519.3,31790315.250000004,3205503.848044608,28218778.599999998,11606664.444403747
2022-09-04,24382755.5,South Dakota,35,9,3,2022,6,0,30005658.7,30899092.4,28122314.4,31213850.100000005,3286835.449818446,31969485.9375,2310029.289803517
2022-09-11,28029168.8,South Dakota,36,9,3,2022,6,0,24382755.5,30005658.7,35828334.9,30278960.375000004,4691128.047733008,30877721.375,3465339.2394988635
2022-09-18,29573605.0,South Dakota,37,9,3,2022,6,0,28029168.8,24382755.5,30899092.4,28329168.850000005,2891326.317860388,30269375.7,3487537.514327446
2022-09-25,28387144.3,South Dakota,38,9,3,2022,6,0,29573605.0,28029168.8,30005658.7,27997797.000000004,2555007.41654167,29894056.125,3363169.0584159074
2022-10-02,0.0,South Dakota,39,10,4,2022,6,0,28387144.3,29573605.0,24382755.5,27593168.400000002,2239745.0891926154,29403509.25,3244289.6638702746
2022-10-09,57953089.099999994,South Dakota,40,10,4,2022,6,0,0.0,28387144.3,28029168.8,21497479.525000002,14346844.880934196,25888219.95,10939735.78311966
2022-10-16,28025865.5,South Dakota,41,10,4,2022,6,0,57953089.099999994,0.0,29573605.0,28978459.6,23664207.341343295,28653814.224999998,15610923.775482105
2022-10-23,27164957.7,South Dakota,42,10,4,2022,6,0,28025865.5,57953089.099999994,28387144.3,28591524.725,23663885.919015262,28294660.8625,15584918.09540385
2022-10-30,26502941.6,South Dakota,43,10,4,2022,6,0,27164957.7,28025865.5,0.0,28285978.075000003,23675292.1661796,27939573.237499997,15572722.131742012
2022-11-06,0.0,South Dakota,44,11,4,2022,6,0,26502941.6,27164957.7,57953089.099999994,34911713.475,15373565.651364507,28204596.5,15521500.210785381
2022-11-13,83610071.9,South Dakota,45,11,4,2022,6,0,0.0,26502941.6,28025865.5,20423441.200000003,13629895.76287434,24700950.400000002,18453350.382794976
2022-11-20,27720458.2,South Dakota,46,11,4,2022,6,0,83610071.9,0.0,27164957.7,34319492.800000004,35212093.65744466,31455508.762500003,27941858.886222273
2022-11-27,26502627.8,South Dakota,47,11,4,2022,6,0,27720458.2,83610071.9,26502941.6,34458367.925000004,35175547.1844455,31372173.0,27953309.36083576
2022-12-04,0.0,South Dakota,48,12,4,2022,6,0,26502627.8,27720458.2,0.0,34458289.47500001,35175570.84149391,34685001.475,25132259.01174159
2022-12-11,32190860.0,South Dakota,49,12,4,2022,6,0,0.0,26502627.8,83610071.9,34458289.47500001,35175570.84149391,27440865.3375,25810403.383685287
2022-12-18,27963412.5,South Dakota,50,12,4,2022,6,0,32190860.0,0.0,27720458.2,21603486.500000004,14608468.261481661,27961489.65,25865835.952096555
2022-12-25,28215951.1,South Dakota,51,12,4,2022,6,1,27963412.5,32190860.0,26502627.8,21664225.075000003,14642843.463492716,28061296.5,25863863.747920357
2023-01-01,25916642.8,South Dakota,52,1,1,2023,6,1,28215951.1,27963412.5,0.0,22092555.900000006,14855074.305702731,28275422.6875,25856208.93561291
2023-01-08,0.0,South Dakota,1,1,1,2023,6,0,25916642.8,28215951.1,32190860.0,28571716.600000005,2623243.4632389974,31515003.037499998,23305149.80275671
2023-01-15,26827626.7,South Dakota,2,1,1,2023,6,0,0.0,25916642.8,27963412.5,20524001.600000005,13721347.631073864,21063744.049999997,13133266.118509548
2023-01-22,25720897.0,South Dakota,3,1,1,2023,6,0,26827626.7,0.0,28215951.1,20240055.150000006,13526449.336451525,20952140.1125,13072269.499070885
2023-01-29,25917389.7,South Dakota,4,1,1,2023,6,0,25720897.0,26827626.7,25916642.8,19616291.625000004,13086416.397595549,20854423.762500003,13027697.690453345
2023-02-05,27831589.4,South Dakota,5,2,1,2023,6,0,25917389.7,25720897.0,0.0,19616478.350000005,13086536.265398277,24094097.475,9962853.129124615
2023-02-12,0.0,South Dakota,6,2,1,2023,6,0,27831589.4,25917389.7,26827626.7,26574375.700000003,966915.8619065146,23549188.650000002,9568138.905392876
2023-02-19,26981683.0,South Dakota,7,2,1,2023,6,0,0.0,27831589.4,25720897.0,19867469.025000002,13279152.809813451,20053762.0875,12410708.704496086
2023-02-26,26132930.0,South Dakota,8,2,1,2023,6,0,26981683.0,0.0,25917389.7,20182665.525000002,13477879.70624773,19899478.575,12301940.41204899
2023-03-05,0.0,South Dakota,9,3,1,2023,6,0,26132930.0,26981683.0,27831589.4,20236550.6,13508845.197155576,19926514.474999998,12317281.524922226
2023-03-12,0.0,South Dakota,10,3,1,2023,6,0,0.0,26132930.0,0.0,13278653.250000004,15336782.793472316,19926514.474999998,12317281.524922226
2023-03-19,29043896.8,South Dakota,11,3,1,2023,6,0,0.0,0.0,26981683.0,13278653.250000004,15336782.793472316,16573061.137500001,13739845.10224267
2023-03-26,27328951.2,South Dakota,12,3,1,2023,6,0,29043896.8,0.0,26132930.0,13794206.700000003,15972449.38203123,16988436.112499997,14101377.613706216
2023-04-02,0.0,South Dakota,13,4,2,2023,6,0,27328951.2,29043896.8,0.0,14093212.000000004,16288493.045841232,17164881.3,14237239.555394832
2023-04-09,0.0,South Dakota,14,4,2,2023,6,0,0.0,27328951.2,0.0,14093212.000000004,16288493.045841232,13685932.625,14652755.705668978
2023-04-16,29071951.8,South Dakota,15,4,2,2023,6,0,0.0,0.0,29043896.8,14093212.000000004,16288493.045841232,13685932.625,14652755.705668978
2023-04-23,28914904.6,South Dakota,16,4,2,2023,6,0,29071951.8,0.0,27328951.2,14100225.750000004,16297080.416950466,13947216.225,14939541.030683005
2023-04-30,30087803.7,South Dakota,17,4,2,2023,6,0,28914904.6,29071951.8,0.0,14496714.100000005,16739486.359105807,14294963.05,15291929.971172621
2023-05-07,54181398.0,South Dakota,18,5,2,2023,6,0,30087803.7,28914904.6,0.0,22018665.025000006,14688312.622010343,18055938.5125,14970495.799891312
2023-05-14,0.0,South Dakota,19,5,2,2023,6,0,54181398.0,30087803.7,29071951.8,35564014.525000006,12422471.488866722,24828613.2625,17650937.380706962
2023-05-21,0.0,South Dakota,20,5,2,2023,6,0,0.0,54181398.0,28914904.6,28296026.575000003,22168378.74855996,21198126.1625,19545321.184711073
2023-05-28,0.0,South Dakota,21,5,2,2023,6,0,0.0,0.0,30087803.7,21067300.425000004,26239761.380618002,17782007.2625,20676251.566692024
2023-06-04,0.0,South Dakota,22,6,2,2023,6,0,0.0,0.0,54181398.0,13545349.500000004,27090698.999999985,17782007.2625,20676251.566692024
2023-06-11,0.0,South Dakota,23,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,17782007.2625,20676251.566692024
2023-06-18,0.0,South Dakota,24,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,14148013.2875,20961329.322912112
2023-06-25,0.0,South Dakota,25,6,2,2023,6,0,0.0,0.0,0.0,0.0,0.0,10533650.212499999,20539987.22467862
2023-07-02,0.0,South Dakota,26,7,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,6772674.75,19156016.969983615
2023-07-09,30904598.8,South Dakota,27,7,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,0.0,South Dakota,28,7,3,2023,6,0,30904598.8,0.0,0.0,7726149.700000004,15452299.399999965,3863074.85,10926425.690664802
2023-07-23,0.0,South Dakota,29,7,3,2023,6,0,0.0,30904598.8,0.0,7726149.700000004,15452299.399999965,3863074.85,10926425.690664802
2023-07-30,0.0,South Dakota,30,7,3,2023,6,0,0.0,0.0,0.0,7726149.700000004,15452299.399999965,3863074.85,10926425.690664802
2023-08-06,25085727.1,South Dakota,31,8,3,2023,6,0,0.0,0.0,30904598.8,7726149.700000004,15452299.399999965,3863074.85,10926425.690664802
2023-08-13,0.0,South Dakota,32,8,3,2023,6,0,25085727.1,0.0,0.0,6271431.775000004,12542863.549999954,6998790.737500001,13052221.249526335
2023-08-20,0.0,South Dakota,33,8,3,2023,6,0,0.0,25085727.1,0.0,6271431.775000004,12542863.549999954,6998790.737500001,13052221.249526335
2023-08-27,0.0,South Dakota,34,8,3,2023,6,0,0.0,0.0,0.0,6271431.775000004,12542863.549999954,6998790.737500001,13052221.249526335
2023-09-03,0.0,South Dakota,35,9,3,2023,6,0,0.0,0.0,25085727.1,6271431.775000004,12542863.549999954,6998790.737500001,13052221.249526335
2023-09-10,28869792.6,South Dakota,36,9,3,2023,6,0,0.0,0.0,0.0,0.0,0.0,3135715.8875,8869143.87170255
2023-09-17,0.0,South Dakota,37,9,3,2023,6,0,28869792.6,0.0,0.0,7217448.150000004,14434896.299999962,6744439.9625,12529159.506872365
2023-09-24,0.0,South Dakota,38,9,3,2023,6,0,0.0,28869792.6,0.0,7217448.150000004,14434896.299999962,6744439.9625,12529159.506872365
2023-10-01,0.0,South Dakota,39,10,4,2023,6,0,0.0,0.0,0.0,7217448.150000004,14434896.299999962,6744439.9625,12529159.506872365
2023-10-08,0.0,South Dakota,40,10,4,2023,6,0,0.0,0.0,28869792.6,7217448.150000004,14434896.299999962,3608724.075,10207013.059454584
2023-10-15,0.0,South Dakota,41,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,3608724.075,10207013.059454584
2023-10-22,0.0,South Dakota,42,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,3608724.075,10207013.059454584
2023-10-29,0.0,South Dakota,43,10,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,3608724.075,10207013.059454584
2023-11-05,0.0,South Dakota,44,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,3608724.075,10207013.059454584
2023-11-12,0.0,South Dakota,45,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-19,0.0,South Dakota,46,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-26,0.0,South Dakota,47,11,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-03,56889385.2,South Dakota,48,12,4,2023,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,Tennessee,6,2,1,2019,6,0,0.0,0.0,133945172.6,33486293.15,66972586.3,,
2019-02-17,0.0,Tennessee,7,2,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-02-24,0.0,Tennessee,8,2,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-03-03,0.0,Tennessee,9,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,,
2019-03-10,0.0,Tennessee,10,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,16743146.575,47356769.92633127
2019-03-17,136685980.0,Tennessee,11,3,1,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-24,0.0,Tennessee,12,3,1,2019,6,0,136685980.0,0.0,0.0,34171495.0,68342990.0,17085747.5,48325791.67556441
2019-03-31,0.0,Tennessee,13,3,1,2019,6,0,0.0,136685980.0,0.0,34171495.0,68342990.0,17085747.5,48325791.67556441
2019-04-07,0.0,Tennessee,14,4,2,2019,6,0,0.0,0.0,0.0,34171495.0,68342990.0,17085747.5,48325791.67556441
2019-04-14,0.0,Tennessee,15,4,2,2019,6,0,0.0,0.0,136685980.0,34171495.0,68342990.0,17085747.5,48325791.67556441
2019-04-21,0.0,Tennessee,16,4,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,17085747.5,48325791.67556441
2019-04-28,0.0,Tennessee,17,4,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,17085747.5,48325791.67556441
2019-05-05,0.0,Tennessee,18,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,17085747.5,48325791.67556441
2019-05-12,0.0,Tennessee,19,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,17085747.5,48325791.67556441
2019-05-19,0.0,Tennessee,20,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,Tennessee,21,5,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,0.0,Tennessee,22,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,Tennessee,23,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,155674237.6,Tennessee,24,6,2,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,Tennessee,25,6,2,2019,6,0,155674237.6,0.0,0.0,38918559.4,77837118.8,19459279.7,55039154.5315029
2019-06-30,0.0,Tennessee,26,6,2,2019,6,0,0.0,155674237.6,0.0,38918559.4,77837118.8,19459279.7,55039154.5315029
2019-07-07,0.0,Tennessee,27,7,3,2019,6,0,0.0,0.0,0.0,38918559.4,77837118.8,19459279.7,55039154.5315029
2019-07-14,0.0,Tennessee,28,7,3,2019,6,0,0.0,0.0,155674237.6,38918559.4,77837118.8,19459279.7,55039154.5315029
2019-07-21,0.0,Tennessee,29,7,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,19459279.7,55039154.5315029
2019-07-28,0.0,Tennessee,30,7,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,19459279.7,55039154.5315029
2019-08-04,0.0,Tennessee,31,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,19459279.7,55039154.5315029
2019-08-11,0.0,Tennessee,32,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,19459279.7,55039154.5315029
2019-08-18,135426364.9,Tennessee,33,8,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,0.0,Tennessee,34,8,3,2019,6,0,135426364.9,0.0,0.0,33856591.225,67713182.45,16928295.6125,47880450.48611692
2019-09-01,0.0,Tennessee,35,9,3,2019,6,0,0.0,135426364.9,0.0,33856591.225,67713182.45,16928295.6125,47880450.48611692
2019-09-08,0.0,Tennessee,36,9,3,2019,6,0,0.0,0.0,0.0,33856591.225,67713182.45,16928295.6125,47880450.48611692
2019-09-15,0.0,Tennessee,37,9,3,2019,6,0,0.0,0.0,135426364.9,33856591.225,67713182.45,16928295.6125,47880450.48611692
2019-09-22,0.0,Tennessee,38,9,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,16928295.6125,47880450.48611692
2019-09-29,0.0,Tennessee,39,9,3,2019,6,0,0.0,0.0,0.0,0.0,0.0,16928295.6125,47880450.48611692
2019-10-06,0.0,Tennessee,40,10,4,2019,6,0,0.0,0.0,0.0,0.0,0.0,16928295.6125,47880450.48611692
2019-10-13,280454904.6,Tennessee,41,10,4,2019,6,0,0.0,0.0,0.0,0.0,0.0,16928295.6125,47880450.48611692
2019-10-20,139732667.6,Tennessee,42,10,4,2019,6,0,280454904.6,0.0,0.0,70113726.15,140227452.3,35056863.075,99155782.42984314
2019-10-27,134319021.9,Tennessee,43,10,4,2019,6,0,139732667.6,280454904.6,0.0,105046893.05000001,134214719.69816953,52523446.525000006,104273316.97438978
2019-11-03,0.0,Tennessee,44,11,4,2019,6,0,134319021.9,139732667.6,0.0,138626648.525,114531481.59332196,69313324.2625,105415556.04262596
2019-11-10,0.0,Tennessee,45,11,4,2019,6,0,0.0,134319021.9,280454904.6,138626648.525,114531481.59332196,69313324.2625,105415556.04262596
2019-11-17,135190491.4,Tennessee,46,11,4,2019,6,0,0.0,0.0,139732667.6,68512922.375,79142773.74747841,69313324.2625,105415556.04262596
2019-11-24,139393955.3,Tennessee,47,11,4,2019,6,0,135190491.4,0.0,134319021.9,67377378.325,77801508.48868643,86212135.6875,103536040.51561263
2019-12-01,0.0,Tennessee,48,12,4,2019,6,0,139393955.3,135190491.4,0.0,68646111.67500001,79284275.75664166,103636380.10000001,98564642.34941623
2019-12-08,0.0,Tennessee,49,12,4,2019,6,0,0.0,139393955.3,0.0,68646111.67500001,79284275.75664166,103636380.10000001,98564642.34941623
2019-12-15,135249583.3,Tennessee,50,12,4,2019,6,0,0.0,0.0,135190491.4,68646111.67500001,79284275.75664166,68579517.025,73337537.19702825
2019-12-22,143837603.7,Tennessee,51,12,4,2019,6,0,135249583.3,0.0,139393955.3,68660884.65,79300811.75145607,68019131.4875,72730790.47284845
2019-12-29,136181225.5,Tennessee,52,12,4,2019,6,0,143837603.7,135249583.3,0.0,69771796.75,80641783.07818814,69208954.2125,74036491.98163834
2020-01-05,139507290.7,Tennessee,1,1,1,2020,6,0,136181225.5,143837603.7,0.0,103817103.125,69318272.22937255,86231607.4,71461333.22145395
2020-01-12,146919256.4,Tennessee,2,1,1,2020,6,0,139507290.7,136181225.5,135249583.3,138693925.8,3885706.407438679,103670018.7375,64049844.2253053
2020-01-19,133174599.8,Tennessee,3,1,1,2020,6,0,146919256.4,139507290.7,143837603.7,141611344.075,4727345.749685363,105136114.36250001,65001580.9560132
2020-01-26,128870419.0,Tennessee,4,1,1,2020,6,0,133174599.8,146919256.4,136181225.5,138945593.1,5911596.020032467,104358694.925,64569077.782240756
2020-02-02,132609604.0,Tennessee,5,2,1,2020,6,0,128870419.0,133174599.8,139507290.7,137117891.475,7860159.763207988,120467497.3,49016469.44587484
2020-02-09,164098351.9,Tennessee,6,2,1,2020,6,0,132609604.0,128870419.0,146919256.4,135393469.8,7917643.617420394,137043697.79999998,6037376.485903098
2020-02-16,129634554.4,Tennessee,7,2,1,2020,6,0,164098351.9,132609604.0,133174599.8,139688243.675,16385088.855766231,140649793.875,11211304.462411681
2020-02-23,130792971.5,Tennessee,8,2,1,2020,6,0,129634554.4,164098351.9,128870419.0,138803232.32500002,16940381.160444945,138874412.7125,11746190.7337546
2020-03-01,0.0,Tennessee,9,3,1,2020,6,0,130792971.5,129634554.4,132609604.0,139283870.45000002,16588238.679758338,138200880.9625,12072626.959008502
2020-03-08,155827618.9,Tennessee,10,3,1,2020,6,0,0.0,130792971.5,164098351.9,106131469.45000002,72536503.34858415,120762469.625,50263917.08407266
2020-03-15,158684644.2,Tennessee,11,3,1,2020,6,0,155827618.9,0.0,129634554.4,104063786.2,70420355.73897834,121876014.9375,51019179.66863471
2020-03-22,153445821.0,Tennessee,12,3,1,2020,6,0,158684644.2,155827618.9,130792971.5,111326308.64999999,75267692.31700896,125064770.4875,52598979.79870335
2020-03-29,140061173.7,Tennessee,13,3,1,2020,6,0,153445821.0,158684644.2,0.0,116989521.025,78022413.40506501,128136695.7375,53561814.757357694
2020-04-05,0.0,Tennessee,14,4,2,2020,6,0,140061173.7,153445821.0,155827618.9,152004814.45,8245423.24755835,129068141.94999999,53715283.18124536
2020-04-12,159085808.6,Tennessee,15,4,2,2020,6,0,0.0,140061173.7,158684644.2,113047909.725,75772134.48381318,108555847.9625,67889361.20202897
2020-04-19,147343447.0,Tennessee,16,4,2,2020,6,0,159085808.6,0.0,153445821.0,113148200.82499999,75852895.92090584,112237254.7375,69962541.57061657
2020-04-26,146800271.3,Tennessee,17,4,2,2020,6,0,147343447.0,159085808.6,140061173.7,111622607.32499999,74826671.68386471,114306064.175,70828959.86795408
2020-05-03,133107420.4,Tennessee,18,5,2,2020,6,0,146800271.3,147343447.0,0.0,113307381.725,75750587.48289634,132656098.0875,54001849.33952028
2020-05-10,321982717.70000005,Tennessee,19,5,2,2020,6,0,133107420.4,146800271.3,159085808.6,146584236.825,10622883.299475644,129816073.27499999,53200639.781596676
2020-05-17,158429364.3,Tennessee,20,5,2,2020,6,0,321982717.70000005,133107420.4,147343447.0,187308464.10000002,90024115.28142834,150228332.4625,86663139.92647433
2020-05-24,165753716.3,Tennessee,21,5,2,2020,6,0,158429364.3,321982717.70000005,146800271.3,190079943.425,88542079.29843518,150851275.375,86707471.23941888
2020-05-31,160317261.9,Tennessee,22,5,2,2020,6,0,165753716.3,158429364.3,133107420.4,194818304.675,85922302.99718215,154062843.2,86726534.15795146
2020-06-07,0.0,Tennessee,23,6,2,2020,6,0,160317261.9,165753716.3,321982717.70000005,201620765.05,80301351.80050392,174102500.9375,60641213.154410124
2020-06-14,472513243.2,Tennessee,24,6,2,2020,6,0,0.0,160317261.9,158429364.3,121125085.625,80809729.05993819,154216774.8625,86737815.20154682
2020-06-21,162441172.0,Tennessee,25,6,2,2020,6,0,472513243.2,0.0,165753716.3,199646055.35000002,197493033.01002407,194862999.38750002,141780824.15005907
2020-06-28,162325745.9,Tennessee,26,6,2,2020,6,0,162441172.0,472513243.2,160317261.9,198817919.27500004,197689372.26860684,196818111.97500002,141129719.46545354
2020-07-05,0.0,Tennessee,27,7,3,2020,6,0,162325745.9,162441172.0,0.0,199320040.275,197561495.3385374,200470402.66250002,139615360.0294867
2020-07-12,162676412.8,Tennessee,28,7,3,2020,6,0,0.0,162325745.9,472513243.2,199320040.275,197561495.3385374,160222562.95000002,145852749.6772245
2020-07-19,168284776.0,Tennessee,29,7,3,2020,6,0,162676412.8,0.0,162441172.0,121860832.67500001,81240686.15996042,160753444.01250002,145853019.5871944
2020-07-26,162653533.7,Tennessee,30,7,3,2020,6,0,168284776.0,162676412.8,162325745.9,123321733.67500001,82259809.77044019,161069826.47500002,145868160.00101587
2020-08-02,0.0,Tennessee,31,8,3,2020,6,0,162653533.7,168284776.0,0.0,123403680.62500003,82311764.19110294,161361860.45000002,145868776.752536
2020-08-09,146429788.6,Tennessee,32,8,3,2020,6,0,0.0,162653533.7,162676412.8,123403680.62500003,82311764.19110294,161361860.45000002,145868776.752536
2020-08-16,319147145.0,Tennessee,33,8,3,2020,6,0,146429788.6,0.0,168284776.0,119342024.575,80098991.93969978,120601428.625,74699762.45992166
2020-08-23,162518556.0,Tennessee,34,8,3,2020,6,0,319147145.0,146429788.6,162653533.7,157057616.82500002,130491858.19454363,140189675.25,102581412.75481954
2020-08-30,160376685.0,Tennessee,35,8,3,2020,6,0,162518556.0,319147145.0,0.0,157023872.4,130489946.20461623,140213776.5125,102587379.02336277
2020-09-06,132141057.7,Tennessee,36,9,3,2020,6,0,160376685.0,162518556.0,146429788.6,197118043.65,81664869.55313742,160260862.1375,85524221.26635154
2020-09-13,333536491.4,Tennessee,37,9,3,2020,6,0,132141057.7,160376685.0,319147145.0,193545860.925,84870725.81843193,156443942.75,86080597.19175625
2020-09-20,162000007.4,Tennessee,38,9,3,2020,6,0,333536491.4,132141057.7,162518556.0,197143197.525,91976538.74745575,177100407.175,106688554.591118
2020-09-27,153161315.3,Tennessee,39,9,3,2020,6,0,162000007.4,333536491.4,160376685.0,197013560.375,92041950.26934038,177018716.3875,106701446.16658054
2020-10-04,0.0,Tennessee,40,10,4,2020,6,0,153161315.3,162000007.4,132141057.7,195209717.95000002,93064323.9898241,196163880.8,81062270.04187782
2020-10-11,154583768.6,Tennessee,41,10,4,2020,6,0,0.0,153161315.3,333536491.4,162174453.525,136316749.3901841,177860157.22500002,106452014.13935271
2020-10-18,151088439.4,Tennessee,42,10,4,2020,6,0,154583768.6,0.0,162000007.4,117436272.82500002,78386690.44443081,157289735.175,89856121.85730399
2020-10-25,149058214.6,Tennessee,43,10,4,2020,6,0,151088439.4,154583768.6,153161315.3,114708380.82500002,76485719.82917008,155860970.60000002,89851975.89291395
